"index	문자내용",,,
"ham	와 전 저멀리서 잼니 잡는다고 잇는데",,,
"ham	욕하고 잇구 대박이져…??;;",,,
"ham	맞아요ㅠㅠ 유튜브노출도 많고 학교가서 배워온다는..",,,
"ham	http://mobile.tmon.co.kr/deals/10444228234",,,
"ham	맞아요",,,
"ham	친구 한명이 쓰면 다 듣게 되죠",,,
"ham	그 쪼메난게 ㅋㅋㅋㅋ진자",,,
"ham	저 또 놀란게 잇는데",,,
"ham	신랑이랑 결혼식준비한다고 ㅋㅋㅋ조금 다이어트 할려고 배드민턴 치구 잇어눈데",,,
"ham	아파트 안에 공원이 아니라 아파트랑 아파트 사이에 조금 큰 공원에서 배드민턴 치구잇엇는대",,,
"ham	한 초딩되보이는얘들이 어떤얘 한테",,,
"ham	여기는 아파트 사는 사람만 들어올수잇어 이카는거에여",,,
"ham	;;;",,,
"ham	진자 5년전인가",,,
"ham	그때 일인데",,,
"ham	아직도 충격먹어서",,,
"ham	잊혀지질 않아여 진자",,,
"ham	@잼니  ",,,
"ham	키즈영양제 송장 뜸?",,,
"ham	 그런애들 많을거에요.... 너 어디살아? 로 친구하고 안하곸ㅋㅋㅋㅋㅋㅋ",,,
"ham	근데 수달어무이는 원래 에몽님이랑 아는 사이예유?",,,
"ham	넹",,,
"ham	아니요",,,
"ham	????",,,
"ham	밀크바오밥 이 브랜드 진짜 넘 좋네용 쓰고 있는뎅",,,
"ham	모야모야",,,
"ham	저언니",,,
"ham	오늘부터 모르는사이 이예요",,,
"ham	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	푸하하하ㅏㅎ하",,,
"ham	와 ㅋㅋㅋㅋ날 이세계로",,,
"ham	끌어들여놓고",,,
"ham	ㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	ㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	자 ",,,
"ham	ㅋㅋㅋㅋ",,,
"ham	이세곝ㅌㅌㅌㅋㅋㅋㅋ",,,
"ham	이세계 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	4주후에 뵙죠",,,
"ham	악 ㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	어제의 악몽이...",,,
"ham	탕탕탕",,,
"ham	악 ㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	이세계는 ... @카드값 여기가 문제인데?",,,
"ham	놉….",,,
"ham	여기가 물어봤음 ㅋㅋㅋㅋㅋ",,,
"ham	이 위험한 세계 ㅠㅇ ㅠ",,,
"ham	헤어나올수없는방",,,
"ham	나갈려면 야밤도주 해야뎀",,,
"ham	https://mw.wemakeprice.com/share/prod/2087579685?t=1649064882",,,
"ham	도망가도 잡아올사람",,,
"ham	이분…",,,
"ham	20개 9090원",,,
"ham	@잼니  나오늘 고막 터질뻔 했다",,,
"ham	조카가",,,
"ham	괴롭혓어여?",,,
"ham	이모이모이모이모이모 무한반복",,,
"ham	캬캬컄캬",,,
"ham	안되면 악 찌르구",,,
"ham	어제 내가 건나언나소라를",,,
"ham	엄청 들엇은데",,,
"ham	복수닷!!!!",,,
"ham	잼니가 오늘은  안햇나?",,,
"ham	장바구니 + 카드추가할인(Kb 농협 롯데 Bc 삼성)  36910",,,
"ham	[GS SHOP]",,,
"ham	적립금용 좋네요 무배 ",,,
"ham	하언니",,,
"ham	이빨에 금갓아여",,,
"ham	망할",,,
"ham	삭제된 메시지입니다.",,,
"ham	삭제된 메시지입니다.",,,
"ham	늙어서그래..",,,
"ham	아니에여",,,
"ham	ㅠㅠㅠㅠㅠ",,,
"ham	다이슨한테",,,
"ham	맞앗어여",,,
"ham	ㅠㅠㅠㅠㅠ",,,
"ham	잼니가 다이슨 들구 튀길래",,,
"ham	20% + 카드할인 (Kb 하나 Nh 삼성) 109430 !!!!",,,
"ham	전기선 잡앗는대",,,
"ham	잼니가 놔서……",,,
"ham	다이슨 대가리가",,,
"ham	넌왜자꾸....",,,
"ham	내이빨로 꽝",,,
"ham	맞고다니냐",,,
"ham	하 ㅠㅠ짜증나",,,
"ham	언제는 포크로 눈댕이 맞고",,,
"ham	ㅠㅠㅠㅠ",,,
"ham	오늘",,,
"ham	박잼니 주먹으로",,,
"ham	눈탱이 맞앗어여",,,
"ham	ㅠㅠㅠㅠㅠ",,,
"ham	?",,,
"ham	이거 가격 핫딜가일까요?!",,,
"ham	얼굴 찍빵으로 안때려서 다행이지 ",,,
"ham	네네 ㅎㅎ",,,
"ham	왜 이시간만 되면 배가 고프지",,,
"ham	알수가없네",,,
"ham	나두…",,,
"ham	아까 쩰리멍구",,,
"ham	콘치 먹엇어여",,,
"ham	낼부터 진자 안먹어여지",,,
"ham	19960",,,
"ham	그래? 그럼 음식 사진 찍어서 보내야지",,,
"ham	삭제된 메시지입니다.",,,
"ham	저 토실토실한 허벅지",,,
"ham	없넹 ㅠㅇ ㅠ음식사진이",,,
"ham	쫄보가 저기올라갓어여",,,
"ham	쫄보 벗어날려고 하네 ",,,
"ham	아가 ????????",,,
"ham	사려고했던거라! 감사합니다!",,,
"ham	너무 기여운거 아닌가요 ㅋㅋㅋㅋ",,,
"ham	앜ㅋㅋㅋ쫄보애여 ㅠㅠㅠ긍데",,,
"ham	타이밍기가막히게 잘 사셧네요!!",,,
"ham	오늘 쫄보랑 장난치다가 이빨에 금갓어여 ㅠㅠ",,,
"ham	괜찬아",,,
"ham	는강해야뎀",,,
"ham	ㅠㅠㅠㅠㅠㅠ ",,,
"ham	하 ㅠㅠ",,,
"ham	치과가봐야하는것 아녜요? ",,,
"ham	튼튼해서괜찬아요 ",,,
"ham	뭘 ~~",,,
"ham	그치?",,,
"ham	--;;",,,
"ham	아니 ...",,,
"ham	그게아니구오...",,,
"ham	이모티콘",,,
"ham	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	에몽형 놀리기 ㅎㅎ",,,
"ham	다들 잘자요~",,,
"ham	@잼니 책임져...",,,
"ham	주무세요~!",,,
"ham	외면",,,
"ham	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	오늘은 무슨 오르골 틀고 잠잘까나",,,
"ham	https://music.youtube.com/watch?v=ZfLs-YtxJdY&feature=share",,,
"ham	전항상요거 들어영",,,
"ham	안떠!!!",,,
"ham	유튜브뮤직에 잇눈고애영 ㅠㅇ ㅠ",,,
"ham	다들 자나보굼ㄴ",,,
"ham	사진",,,
"ham	어우",,,
"ham	헙",,,
"ham	하남도 불나고",,,
"ham	어머",,,
"ham	스마펫님",,,
"ham	5단지 사새영..??",,,
"ham	전 6단지 살아여",,,
"ham	앜ㅋㅋ 전이5단지",,,
"ham	여러분 화재보험드셨나요?",,,
"ham	살앗어영",,,
"ham	한때 동네주민분이셨네요~^^",,,
"ham	그러게용 ㅎㅎ",,,
"ham	넵!",,,
"ham	어디드셨어용?!!",,,
"ham	저런거보니 들어야할거같네용",,,
"ham	신랑이 들어놔서 ㅎㅎ",,,
"ham	6단지 사시면 거기",,,
"ham	아~ ",,,
"ham	이마트에브리 건너편에 ㅠㅠ",,,
"ham	돌곱창 존맛인댕 ㅜㅜ",,,
"ham	아랫 누수터졌을때 화재보험에서 공사비 다 처리해주더라구여",,,
"ham	넹",,,
"ham	어디드셨어용??!",,,
"ham	그 일상생활 뭐시기",,,
"ham	그걸로 누수 처리될껄여",,,
"ham	저는메리츠랑 삼성요",,,
"ham	넹~",,,
"ham	두개다드셨나여?",,,
"ham	도 메리츠였지싶어여",,,
"ham	넹",,,
"ham	일상배상책임보험!!",,,
"ham	각회사마다보장범위가달라여",,,
"ham	층수에따라다르고",,,
"ham	요거는 종합보험에 들어있는데 ",,,
"ham	환급형으로 하셨나요?",,,
"ham	50퍼 10년만근시 환급해주고그렇던뎅",,,
"ham	아녀",,,
"ham	휘태커님이랑 잼니님은 무슨동 사세요? 전 어딘지 아실거구 ㅋ",,,
"ham	전싸게하느라 무환급형이여",,,
"ham	스머펫님은 어디사시는데엽",,,
"ham	저 진평동이요",,,
"ham	한달에 얼마들어가세요 하나당?",,,
"ham	전 구평이요",,,
"ham	헉!",,,
"ham	옆이시네요 ㅋ",,,
"ham	헐...넘어지면",,,
"ham	코닿을거리네욤",,,
"ham	9천~1만정도여",,,
"ham	그러게여 괜히 반갑 ㅋ",,,
"ham	메리츠가더쌀꺼예여담보가",,,
"ham	두개드신이유가있으실까요?",,,
"ham	지나가다 본거같은데 다음에 한번 가봐야겠네용^^",,,
"ham	구평동 장 열리면",,,
"ham	닭강정 사러 한번씩 가는데 ㅎ_ㅎ",,,
"ham	그 아파트 옆 장이랑",,,
"ham	오다가다 마주쳤을수도 ㅋ",,,
"ham	맞아여 ㅋ",,,
"ham	우와아아 ㅎ_ㅎ",,,
"ham	아 저는 전세준곳하고 실거주하는곳 각각 맞는보험사에든거예영",,,
"ham	아그러시구낭! 네 답변감사해요ㅎㅎ",,,
"ham	아파트층수에따라 건축물허가에따라 금액이나보험금이나 다를수있어서",,,
"ham	네네 ",,,
"ham	인터넷 다이렉트로 드셨나용?",,,
"ham	ㅋㅋㅋ아녀 저는 보험사비서라서 제가직접요",,,
"ham	하니님하닌님",,,
"ham	커피머신 우예됫어영?.?",,,
"ham	어머 그러시구나!",,,
"ham	네!!!",,,
"ham	ㅋㅋㅋ남편이자알쓰고잇음다...",,,
"ham	저는이사가면돌체하나더사려구여ㅠㅠ",,,
"ham	)ㅋㅋㅋㅋㅋㅋㅋ편하졍…??",,,
"ham	편하기이쁘고?",,,
"ham	마자여이뻐영",,,
"ham	인테리어턴키업체랑 조율중인데",,,
"ham	하니님전용커피머신기 하나더 …..",,,
"ham	잼니님은 어디로 이사가셨어여?",,,
"ham	전 진평이용!!",,,
"ham	오잉",,,
"ham	시티즈랑돌체놓고 커피존공간 디쟌해서보내달라했어여",,,
"ham	휘태커님도 진평이라셨는데",,,
"ham	ㅋㅋ업체에서 시티즈너무이쁜데 시티즈살릴수잇게 디쟌하겠다구ㅋㅋㅋㅋㅋㅋ",,,
"ham	아하 앝은동네인가좌영",,,
"ham	같은 구미인것도 반가운데 다들 가까운데 사시는 ㅋ",,,
"ham	저흰 전세라 ㅠㅠㅠ",,,
"ham	또 이사갈거에영ㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	그래두요~^^",,,
"ham	이사가는것도은근재밋쪄????",,,
"ham	설레~짜릿~ㅋㅋㅋ",,,
"ham	ㅜㅇ ㅠ진자 내이엿으면 이사안갈텐댕",,,
"ham	재밋다구옹….???",,,
"ham	애기데리고 이사댕기기 힘드실듯",,,
"ham	ㅠㅠ",,,
"ham	우와 같은 동네넹",,,
"ham	없차피 ㅠㅇ ㅠ 포장이사 할건대영 모 ㅎㅎ",,,
"ham	저는넘재밋든데ㅠㅠ",,,
"ham	살림늘려가는재미?",,,
"ham	오우 노우….",,,
"ham	소비요정컴백...????",,,
"ham	전 미니멀라이프라서 ㅋㅋㅋㅋㅋㅋ",,,
"ham	제동생은 이사다니면서 살림 줄이던데요 ㅎㅎ",,,
"ham	뭐 하나 사면 무조겅 팔거나버려용",,,
"ham	ㅋㅋㅋㅋ아니!!!저와는정반대자나여?",,,
"ham	아 구미분들",,,
"ham	꽃돼지식당",,,
"ham	배달되요 ㅠㅠㅠ",,,
"ham	시켜먹어봐여 존맛",,,
"ham	ㅋㅋ식구수가계속늘어서 평수늘리면서살림키우는재미..ㅋㅋㄱ",,,
"ham	전 거의 10년째 살고있어서 살림이 포화상태입니다 ㅎㅎ",,,
"ham	ㅋㅋㅋㅋㅋㅋㅋ떡같은거 여러개 잇는거 싱ㅎ어해성",,,
"ham	그래서 보면 ㅠㅠ",,,
"ham	ㅋㅋ저는 4년살고이사 1년살고이사 2년살고 이사예정ㅋㅋㅋ",,,
"ham	고장나면 사구 고장나면 사구 하는그탈이라",,,
"ham	떡???냠냠떡?",,,
"ham	똑같은거….",,,
"ham	앜ㅋㅋㅋㅋㅋ떡이랰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	??",,,
"ham	하나님에 이어 떡ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	ㅋㅋㅋㅋㅋ아똑같은거ㅋㅋㅋㅋㅋㅋ",,,
"ham	저는 리얼컬렉터라",,,
"ham	뭐하나사면",,,
"ham	쟁겨놔영??!!!",,,
"ham	그거종류별로다있어야함여....",,,
"ham	와우",,,
"ham	닌텐도살때도그래서심히고민...",,,
"ham	홍콩반점 짜장면 맛있나염",,,
"ham	게임팩을분명엄청살꺼고",,,
"ham	그럼앙되…..",,,
"ham	아 진자여??!!!",,,
"ham	전 애 옷을 그리도 쟁이게 되는걸까요 ㅎㅎ",,,
"ham	아뇨 물어보는거에염",,,
"ham	짬뽕맛좀 알려주세여 ㅋㅋㅋㅋㅋ",,,
"ham	게임컨트롤러를 무쟈게살꺼고ㅋㅋㅋㅋㅋㅋ",,,
"ham	홍콩반점 먹어보고싶당",,,
"ham	전 중화루~",,,
"ham	아 그",,,
"ham	ㅋㅋㅋㅋ애옷은쟁이면아니됩니다",,,
"ham	인동안에",,,
"ham	역시 구미는 중화루 인가 ㅎ_ㅎ",,,
"ham	유행과사이즈가ㅋㅋㅋ",,,
"ham	잇는거여?",,,
"ham	삼성육교 쪽이요? 모르겠어여 지금은 없어진것 같던뎅",,,
"ham	넹넹 마자여",,,
"ham	가봣는데",,,
"ham	ㅋㅋㅋㅋ저는서울인데도중화루인데...ㅋㅋㅋㅋ",,,
"ham	제가 아무 생각없는걸로좌성",,,
"ham	별루….",,,
"ham	괌항공권보는데",,,
"ham	중화루 맛없어젓어오 ㅠㅠㅠㅠㅠㅠ",,,
"ham	아직도너무너무비싸네여ㅜㅜ",,,
"ham	사진",,,
"ham	송화에서 송화짬뽕먹어영",,,
"ham	전 그나마 중화루가 먹을만하든데",,,
"ham	송화",,,
"ham	아 하니님",,,
"ham	나 칭찬해주ㅏ요!!",,,
"ham	잼니 드디어 덩어리 잇는거",,,
"ham	먹기시작햇아여",,,
"ham	투잡으로 배달뛰는 동생네 남편이 송화 먹지말라고 ㅠㅠ",,,
"ham	진자 ㅠㅠ힘든여정",,,
"ham	헉 우ㅐ여 ㅠㅠㅠ맛잇눈대",,,
"ham	아닌감 ㅠㅠㅠ??",,,
"ham	아 배고파 ㅠ",,,
"ham	꽃돼지식당",,,
"ham	먹어보새영",,,
"ham	대창구이",,,
"ham	어머어머 어찌그리?",,,
"ham	전맛 ㅠㅠㅠ",,,
"ham	왠지 휘태커님은 미혼이실거같은",,,
"ham	죽이되든 밥이되든",,,
"ham	그냥 줫어여 ㅋㅋㅋ",,,
"ham	접수해보겠습니다",,,
"ham	안먹으면 말구 말구 하다가",,,
"ham	아구우리잼니기특해라ㅠㅠ 이뻐라",,,
"ham	오이무침 먹엇숨돠!!!!",,,
"ham	??",,,
"ham	크....잘했어요 이제좀수월하겠땅",,,
"ham	아기가 몇개월이시길래?",,,
"ham	17개월인대",,,
"ham	잼니가 큰효도했네여 기특해라",,,
"ham	ㅠㅠ애기가 식감이랑",,,
"ham	아항~  딸은 곧 36개월이네여 ㅎㅎ",,,
"ham	입자가 느껴지면 다 먹뱉",,,
"ham	하거든여 ㅠㅠ",,,
"ham	두배차이나내영",,,
"ham	근데",,,
"ham	하니님",,,
"ham	에구",,,
"ham	이때 얘들이",,,
"ham	ㅋㅋㅋ순간우리첫째몇갤이지하고봣는데",,,
"ham	47갤이네...",,,
"ham	원래 짜증이 많아여…???",,,
"ham	아뇽",,,
"ham	이제개월수로얘기하긴민망한개월수가됐네여ㅋㅋ",,,
"ham	혼자 잘먹어옹!!",,,
"ham	ㅠㅠ자기주장강해지는시기",,,
"ham	원래 짜증이 많구",,,
"ham	즉 사람이되가는시기ㅠㅠ",,,
"ham	원래 씅질을",,,
"ham	내여????",,,
"ham	와 쪼꼬만한게",,,
"ham	이게부모나름 애나름인데",,,
"ham	벌써 잔항하는디 진자",,,
"ham	욕나온다는 18개월 다되가네요 ㅎㅎ",,,
"ham	우리는 가 1도안받아줘여ㅠㅠ",,,
"ham	저두 안받아주는대",,,
"ham	짜증을 내구",,,
"ham	더어릴때도 애들이 한테머던지거나",,,
"ham	짜증내거나 소리지르거나",,,
"ham	씅질을 뭐같이 나오",,,
"ham	하면 가 혼내서",,,
"ham	애들이저한테는화안내고안까불어요ㅠㅠ",,,
"ham	전 제가 혼내여 ㅋㅋㅋㅋㅋ",,,
"ham	저도일단안받아주기도하고",,,
"ham	울거나화내거나하면",,,
"ham	그자리에서딱일어나버려여",,,
"ham	오오오오 나두그래여!!",,,
"ham	근데 나오늘…",,,
"ham	급 육아방 ^^",,,
"ham	이빨에 금갓어여 ㅠㅠㅠ",,,
"ham	5살까진 최대한안혼내고싶어서ㅠㅠ",,,
"ham	아까 청소기에!",,,
"ham	...?응...?왠?ㅠㅠ",,,
"ham	청소기 말구",,,
"ham	ㅠㅠㅠ",,,
"ham	다이슨 드라이기",,,
"ham	대가리한테 맞앗어여 ㅠㅠㅠ",,,
"ham	ㅠㅠ오메",,,
"ham	다이슨만 기억나서 ㅎㅎ",,,
"ham	치과갓어여?",,,
"ham	오늘 저녁에 ㅋㅋㅋ",,,
"ham	그랫어영",,,
"ham	같이 머리 말릴려고",,,
"ham	장난치다가 ㅠㅠ",,,
"ham	청소기가 유명하쥬 ㅠㅠㅠ",,,
"ham	병원 가보세여 ㅠㅠ",,,
"ham	ㅠㅠ낼가바여 돈마니안깨져야할껀디",,,
"ham	치아보험있어여?",,,
"ham	아뉴 없어영",,,
"ham	나눈지금치아보험3개들었는데ㅜㅜ",,,
"ham	하 잼니가 가만히 앗어줘야될텐데",,,
"ham	이한번싹하고",,,
"ham	돈다받고",,,
"ham	1개냅두고 해지할라구",,,
"ham	여러개 들면",,,
"ham	99프로 다 받는다면서영?.?",,,
"ham	ㅋㅋ면책기간끝나면여",,,
"ham	오우 진자",,,
"ham	여름쯤할계획으로 다들어놓구 진단받구 손보고 돈타야지용",,,
"ham	치아보험3개씩이나요",,,
"ham	마자여 요세",,,
"ham	금액",,,
"ham	쌔게 나오면",,,
"ham	많이받을라구요ㅋㅋ",,,
"ham	저 치아보험땜에",,,
"ham	3개씩 들어용",,,
"ham	욕먹었는데",,,
"ham	ㅜㅜ",,,
"ham	그래서 이빨 말짱한사람들으 ㅠㅠ",,,
"ham	치아보험안들구",,,
"ham	치아적금 든데자나영 ㅎㅎ",,,
"ham	사촌이 치아보험 필요할거같다고",,,
"ham	오복중하나라자나여 치아가ㅋㅋㅋ",,,
"ham	ㅋㅋ치아보험은 사실계획적시기에가입해야하는거라",,,
"ham	이제와서 치료할거없다고",,,
"ham	남편이제퇴직하면",,,
"ham	치아적금이낫겠어요ㅎㅎ",,,
"ham	위험직군아닐때 보험싹 손봐야하는데",,,
"ham	저도 치과가야되는데",,,
"ham	이사에 인테리어에 정신이1도없네여ㅜㅜ",,,
"ham	이사하시는구나 ㅎㅎ",,,
"ham	진자 유능하시다 ㅠㅠ",,,
"ham	하니님",,,
"ham	애가 셋에 대단한데영",,,
"ham	네!!! 빠르면올가을 늦으면내년2월인데 벌써 그린배치도가몇장인지ㅋㅋㅋㅋㅋ",,,
"ham	돈쓰는재주가제일유능?",,,
"ham	아끼지않는다!!!!!!!!!!!카드야조금만더힘내죠!!!!!!",,,
"ham	ㅠㅇ ㅠ 난 진자 너무 많이써서 ㅠㅠ문잰데",,,
"ham	와 요세 잼니 옷이 읍어여 ㅠㅠㅠ",,,
"ham	다 작아져서",,,
"ham	옷도 사구 신발도 사구 잼니가방도 사구 진자",,,
"ham	돈이 탈탈탈탈 털려여",,,
"ham	나그래서 옷사러 괌가자나여.......",,,
"ham	근데이망할코로나때매ㅠㅠ",,,
"ham	앜ㅋㅋㅋㅋ괌이여??",,,
"ham	와우~ ㅎㅎ",,,
"ham	옷 마니 팔아여?",,,
"ham	ㅋㅋㅋㅋ괌가면엄청싸요 ",,,
"ham	로스몰가서 쟁여와야하는데",,,
"ham	언더아머 티가 6천~1만원꼴",,,
"ham	애들옷도당연그정도구",,,
"ham	신발부터 속옷 양말 가방 등등ㅋㅋㅋ",,,
"ham	ㅑㅡ아 진자여?",,,
"ham	울나라에서만 비싸요..",,,
"ham	그거사러괌간다고?하는생각들수있는데",,,
"ham	는 한번에가서 사느라ㅋㅋㅋㅋ",,,
"ham	뷰럽네요",,,
"ham	간김에 면세에서 가방사고술사고",,,
"ham	5인옷사오면",,,
"ham	항공권이 20~30이면 뽕뽑는데",,,
"ham	요즘은60언저리라 못가여ㅠㅠ",,,
"ham	아 ㅠㅠ",,,
"ham	전 인스타라방으로 주로 아이 옷을 ㅎㅎ",,,
"ham	괌가보고싶당 ㅠㅇ ㅠ",,,
"ham	아 그래여…??",,,
"ham	ㅠㅠ괌진짜좋아요 최고최고",,,
"ham	라방 추천좀 해주세영 ㅠㅇ ㅠ",,,
"ham	전 모이몰른이랑 베베드만 주로 사서",,,
"ham	쪼매난게",,,
"ham	두벌 으님간 10마넌이 넘어여",,,
"ham	형곡동에 쇼룸있는곳에서 라방도 해서 전 라방서 산거 형곡동에가서 찾아와여 ㅎㅎ",,,
"ham	나는 아디다스 나이키 언더아머 이런스포츠브랜드를좋아해서 괌가는게싸더라구여",,,
"ham	오오오ㅗ땡큐!!!!",,,
"ham	와",,,
"ham	비행기표가 진짜 비싸네요",,,
"ham	박잼니가 또",,,
"ham	환영합니다???? ",,,
"ham	근데 거의 여자아이들옷이 많아여",,,
"ham	발이 특수발이에야",,,
"ham	저렴해지기만기다리는중여ㅜㅜ",,,
"ham	저 잼니 여아처럼키워욬ㅋㅋㅋㅋ",,,
"ham	발등이높져?ㅋㅋㅋ",,,
"ham	 닮아서",,,
"ham	발등높구",,,
"ham	발볼 두껍구",,,
"ham	발길이가",,,
"ham	발등 발볼 남자애특징ㅋㅋㅋㅋㅋ",,,
"ham	짧아옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	거의 6월가야",,,
"ham	발길이는또짧고",,,
"ham	60-70만원정도네여",,,
"ham	ㅋㅋㅋㅋㅋㅋ우리애셋다그래여",,,
"ham	마자여 잰자 쟤가 통뼈거든여",,,
"ham	그래서 병원가면",,,
"ham	그나마 2번아들이 평균발",,,
"ham	의사들이 잼니발 보구 ….",,,
"ham	항상 너무딷딴하다고",,,
"ham	ㅋㅋ전형적인 남자애발",,,
"ham	서울아동 가시나용",,,
"ham	넌 아프면 안되겟다고 ㅠㅠ혈관없다고",,,
"ham	즉 크록스발ㅋㅋㅋㄱㅋ",,,
"ham	냉넹 ㅠㅠ",,,
"ham	크록스도 삿쥬!!",,,
"ham	크록스인생발....",,,
"ham	근데 5살되니",,,
"ham	사람발되서",,,
"ham	사진",,,
"ham	반스신발득템...",,,
"ham	여태엄두도못냈던 반스슬립온ㅠㅠ감뎡",,,
"ham	사진",,,
"ham	하 저 발…..",,,
"ham	사진",,,
"ham	이분거 맞나용??",,,
"ham	아뇨~ 까꿍이예여",,,
"ham	넹…??",,,
"ham	까꿍이여…??",,,
"ham	사진",,,
"ham	네 ㅋ",,,
"ham	아하감사해영!!",,,
"ham	별말씀을요~^^",,,
"ham	라방은 자주해여??",,,
"ham	ㅋㅋㅋ크록스발 박잼니~~~",,,
"ham	자주할땐 일주일에 두세번도 하고",,,
"ham	아하 자주 하는구낭",,,
"ham	??",,,
"ham	물건 들어오는거에 따라 다르더라구여",,,
"ham	ㅋㅋㅋ우와신기하다 라방에서옷사는거첨알앗네여",,,
"ham	라방서 옷 사는건 거의 중국서 가져오는거죠 ㅋ",,,
"ham	ㅋㅋ저는거이직접가서사서...ㅋㅋ",,,
"ham	B급이나 도매품사느라",,,
"ham	저눈 ㅠㅇ ㅠ 그때",,,
"ham	아직 아이가 어리니 중국꺼 입혀요 ㅋ",,,
"ham	뭐지ㅠㅠ 가디건 삿는대",,,
"ham	가디건 단추구멍이 ㅠㅠㅠ",,,
"ham	ㅋㅋㅋ에이브랜드도결국다중국에서오는거죠뭐",,,
"ham	못생겨서 그이후로",,,
"ham	좀 더크면 매장델꼬가서 사줘야죵",,,
"ham	브랜드만 사는대",,,
"ham	ㅜㅜㅜ넘비싸네유 ㅠㅠ",,,
"ham	ㅋㅋ저는한번도 애들데리고가서산적이없어서ㅜㅜ",,,
"ham	애가 여럿이니 ㅠㅠ",,,
"ham	B급에서골라오거나 창고가서사거나 괌가거나ㅠㅠ",,,
"ham	운동화만큼은 가서 신겨보고 사요",,,
"ham	괌은부럽당 ㅠㅇ ㅠ",,,
"ham	ㅋㅋㅋ저는 2사이즈사와서 한사이즈환불",,,
"ham	앜ㅋㅋㅋㅋ똑똑하시냉",,,
"ham	ㅠㅠ도매상마냥 빈케리어로가서채워오기",,,
"ham	저녁먹여서 친정에맡기고 공항가서밤비행기타고가서",,,
"ham	새벽에로스몰열면바로사고 아점먹고 다른로스몰가서 사고 다시입국해서",,,
"ham	널다 안와여…??",,,
"ham	친정에서 저녁먹여서 으루",,,
"ham	아뉘아뉘",,,
"ham	괌가서",,,
"ham	ㅋㅋㅋㅋ진짜쇼핑만하러가는거예요",,,
"ham	놀러 안가여…??",,,
"ham	ㅋㅋㅋㅋㅋ놀러가는여행이아니고오직쇼핑ㅋㅋㅋㅋ",,,
"ham	놀러가는거면애들다데리구가서 일이주있다올텐데",,,
"ham	아 그정도로 괌이 좋구낭 ㅠㅇ ㅠ",,,
"ham	엄청싸여",,,
"ham	올마나 싸길래 ㅋㅋㅋㅋㅋㅋ",,,
"ham	단점윽 항공권싸면 가야해여ㅜㅜ",,,
"ham	ㅋㅋㅋㅋ남자언더아머티가 만원안해요",,,
"ham	나이키도 만원안하고",,,
"ham	애들옷도싸구요ㅋㅋ",,,
"ham	샵검색 : #남자언더아머티",,,
"ham	이건 좀 땡기네요 ㅋ",,,
"ham	헐 나이키가여???!!!!!",,,
